,taxon_name,family
235665,Pavetta opulina,Rubiaceae
235668,Lasianthus obscurus,Rubiaceae
235672,Sisyranthus macer,Apocynaceae
235718,Keetia purpurascens,Rubiaceae
235722,Anemotrochus viridivenius,Apocynaceae
235729,Geniostoma pumilum,Loganiaceae
235745,Randia parana,Rubiaceae
235751,Thiollierea parviflora,Rubiaceae
235800,Pentacyphus lehmannii,Apocynaceae
235821,Philibertia barbata,Apocynaceae
235906,Philibertia lysimachioides,Apocynaceae
235915,Carapichea dolichophylla,Rubiaceae
235956,Rudgea ventuariana,Rubiaceae
235970,Carapichea fimbriflora,Rubiaceae
235978,Villaria glomerata,Rubiaceae
235980,Rudgea sanmartensis,Rubiaceae
235986,Carapichea ligularis,Rubiaceae
236010,Rothmannia whitfieldii,Rubiaceae
236021,Orthopichonia visciflua,Apocynaceae
236120,Arcytophyllum muticum,Rubiaceae
236122,Gentianella transalaica,Gentianaceae
236126,Gentianella cuspidata,Gentianaceae
236127,Gentianella dasythamna,Gentianaceae
236133,Gentianella calcarea,Gentianaceae
236145,Gentianella speciosissima,Gentianaceae
236146,Stenostomum albobrunneum,Rubiaceae
236150,Sarcolobus brachystephanus,Apocynaceae
236164,Stenotis australis,Rubiaceae
236166,Thliphthisa rupestris,Rubiaceae
236208,Oxyanthus racemosus,Rubiaceae
236211,Gentianella engadinensis,Gentianaceae
236224,Vincetoxicum govanii,Apocynaceae
236228,Vincetoxicum oshimae,Apocynaceae
236233,Orbea laticorona,Apocynaceae
236237,Orbea luntii,Apocynaceae
236253,Vincetoxicum sootepense,Apocynaceae
236262,Vincetoxicum inhambanense,Apocynaceae
236277,Vincetoxicum pilosellum,Apocynaceae
236285,Vincetoxicum nicobaricum,Apocynaceae
236297,Macroscepis schreiteri,Apocynaceae
236305,Zeltnera muehlenbergii,Gentianaceae
236314,Camptocarpus mauritianus,Apocynaceae
236318,Suberogerens cyclophylla,Apocynaceae
236324,Vincetoxicum hirsutum,Apocynaceae
236332,Camptocarpus acuminatus,Apocynaceae
236340,Vincetoxicum gilbertii,Apocynaceae
236351,Xysmalobium acerateoides,Apocynaceae
236355,Oldenlandia brachypetala,Rubiaceae
236391,Otomeria cameronica,Rubiaceae
236399,Neobracea bahamensis,Apocynaceae
236401,Ophiorrhiza nonggangensis,Rubiaceae
236429,Ophiorrhiza ophiorrhizoides,Rubiaceae
236469,Gentiana latidens,Gentianaceae
236475,Praravinia mindanaensis,Rubiaceae
236486,Arachnothryx colombiana,Rubiaceae
236491,Exacum oldenlandioides,Gentianaceae
236509,Eustegia filiformis,Apocynaceae
236512,Arachnothryx secunda,Rubiaceae
236520,Exacum paucisquamum,Gentianaceae
236526,Gentiana tubiflora,Gentianaceae
237171,Eumachia hassleriana,Rubiaceae
237442,Cephalanthus tetrandrus,Rubiaceae
237853,Scleromitrion subulatum,Rubiaceae
238276,Coelospermum volubile,Rubiaceae
243587,Leptopetalum biflorum,Rubiaceae
244487,Rhabdadenia biflora,Apocynaceae
244704,Eumachia cupulicalyx,Rubiaceae
245482,Coffea mannii,Rubiaceae
249627,Faramea latifolia,Rubiaceae
250672,Eumachia trichostoma,Rubiaceae
251068,Calycophyllum megistocaulum,Rubiaceae
251690,Faramea sessilifolia,Rubiaceae
251694,Scleromitrion tenelliflorum,Rubiaceae
251902,Oxyceros jasminiflorus,Rubiaceae
251913,Chonemorpha fragrans,Apocynaceae
251947,Ruehssia castillonii,Apocynaceae
251959,Ruehssia zimapanica,Apocynaceae
251966,Rytigynia kiwuensis,Rubiaceae
251971,Tocoyena pittieri,Rubiaceae
251982,Ruehssia rubrofusca,Apocynaceae
251996,Strophanthus welwitschii,Apocynaceae
252010,Xanthophytum borneense,Rubiaceae
252015,Petitiocodon parviflorum,Rubiaceae
252019,Chomelia triflora,Rubiaceae
252023,Ruehssia ulei,Apocynaceae
252045,Apteranthes faucicola,Apocynaceae
252052,Mycetia longifolia,Rubiaceae
252064,Cladoceras subcapitatum,Rubiaceae
252077,Genianthus aurantiacus,Apocynaceae
252084,Agathisanthemum chlorophyllum,Rubiaceae
252094,Schenkia spicata,Gentianaceae
252097,Hexasepalum lippioides,Rubiaceae
252103,Amphineurion marginatum,Apocynaceae
252128,Schenkia sebaeoides,Gentianaceae
252130,Conostomium natalense,Rubiaceae
252154,Apteranthes burchardii,Apocynaceae
252156,Mycetia acuminata,Rubiaceae
252171,Tarenna thouarsiana,Rubiaceae
252172,Tarenna celebica,Rubiaceae
252189,Tarenna foonchewii,Rubiaceae
252193,Urceola tournieri,Apocynaceae
252204,Ditassa tomentosa,Apocynaceae
252214,Anthospermum ericifolium,Rubiaceae
252229,Urceola latifolia,Apocynaceae
252236,Galopina aspera,Rubiaceae
252245,Tarenna dallachiana,Rubiaceae
252252,Ditassa silveirae,Apocynaceae
252264,Tarenna odorata,Rubiaceae
252275,Oxypetalum warmingii,Apocynaceae
252300,Pentagonia gymnopoda,Rubiaceae
252308,Metastelma rodriguezii,Apocynaceae
252332,Uncaria rhynchophylla,Rubiaceae
252351,Asclepias expansa,Apocynaceae
252393,Metastelma stenomeres,Apocynaceae
252396,Schradera membranacea,Rubiaceae
252430,Coptosperma graveolens,Rubiaceae
252449,Coccocypselum guianense,Rubiaceae
252465,Urophyllum assahanicum,Rubiaceae
252569,Aspidonepsis reenensis,Apocynaceae
252572,Notopleura nivea,Rubiaceae
252639,Atractocarpus stipularis,Rubiaceae
252640,Mandevilla atroviolacea,Apocynaceae
252658,Duroia micrantha,Rubiaceae
252688,Duroia martiniana,Rubiaceae
252749,Atractocarpus crosbyi,Rubiaceae
252756,Mandevilla gracilis,Apocynaceae
252770,Mandevilla veraguasensis,Apocynaceae
252771,Pachypodium namaquanum,Apocynaceae
252816,Lomatogonium stapfii,Gentianaceae
252825,Cynanchum repandum,Apocynaceae
252828,Cynanchum madagascariense,Apocynaceae
252846,Cynanchum oresbium,Apocynaceae
252902,Bertiera pedicellata,Rubiaceae
252934,Ceropegia duplicata,Apocynaceae
252935,Ceropegia hirtella,Apocynaceae
252945,Plocama bruguieri,Rubiaceae
252970,Schismatoclada thouarsiana,Rubiaceae
252989,Ceropegia gondwanensis,Apocynaceae
253002,Ceropegia longifoliata,Apocynaceae
253016,Rhytidostemma surinamense,Apocynaceae
253030,Psychotria sylvieana,Rubiaceae
253042,Psychotria phaeochlamys,Rubiaceae
253045,Galium oelandicum,Rubiaceae
253049,Psychotria sohmeriana,Rubiaceae
253054,Psychotria asae,Rubiaceae
253055,Psychotria mangenotii,Rubiaceae
253070,Psychotria kurzii,Rubiaceae
253071,Psychotria hexamera,Rubiaceae
253076,Psychotria magnifica,Rubiaceae
253077,Psychotria angustibracteata,Rubiaceae
253088,Psychotria tolongoinensis,Rubiaceae
253092,Psychotria ararum,Rubiaceae
253111,Psychotria ruhsamiana,Rubiaceae
253112,Psychotria warburgiana,Rubiaceae
253116,Psychotria anjanaharibensis,Rubiaceae
253123,Crawfurdia pricei,Gentianaceae
253157,Desmidorchis awdeliana,Apocynaceae
253158,Desmidorchis lavrani,Apocynaceae
253165,Morindopsis capillaris,Rubiaceae
253168,Neonauclea lanceolata,Rubiaceae
253181,Neonauclea cyrtopoda,Rubiaceae
253201,Myriopteron extensum,Apocynaceae
253202,Coprosma brunnea,Rubiaceae
253216,Minaria diamantinensis,Apocynaceae
253227,Manettia lehmannii,Rubiaceae
253256,Manettia luteorubra,Rubiaceae
253297,Alyxia mucronata,Apocynaceae
253353,Ixora harveyi,Rubiaceae
253370,Cynanchica tenuifolia,Rubiaceae
253404,Streptocaulon cumingii,Apocynaceae
253419,Hypobathrum lancifolium,Rubiaceae
253436,Cynanchica daphneola,Rubiaceae
253487,Hoya mariae,Apocynaceae
253497,Hypobathrum microcarpum,Rubiaceae
253510,Cynanchica supina,Rubiaceae
253565,Tabernaemontana eubracteata,Apocynaceae
254029,Ridsdalea quadrasii,Rubiaceae
254177,Eumachia evansensis,Rubiaceae
256133,Coussarea acuminata,Rubiaceae
256139,Palicourea caquetensis,Rubiaceae
256148,Palicourea agnata,Rubiaceae
256169,Palicourea osaensis,Rubiaceae
256189,Palicourea hazenii,Rubiaceae
256190,Ibatia venturii,Apocynaceae
256193,Palicourea flavifolia,Rubiaceae
256196,Palicourea rosacea,Rubiaceae
256206,Suberanthus canellifolius,Rubiaceae
256210,Ibatia fiebrigii,Apocynaceae
256213,Gentianopsis virgata,Gentianaceae
256227,Gentianopsis grandis,Gentianaceae
256229,Ibatia calchaquina,Apocynaceae
256245,Palicourea formosa,Rubiaceae
256258,Pectinaria articulata,Apocynaceae
256263,Fagraea kalimantanensis,Gentianaceae
256322,Simira williamsii,Rubiaceae
256352,Petalostelma calcaratum,Apocynaceae
256359,Callichilia subsessilis,Apocynaceae
256377,Matelea prosthecidiscus,Apocynaceae
256428,Canthium schlechterianum,Rubiaceae
256464,Sphinctanthus aurantiacus,Rubiaceae
256517,Pauridiantha callicarpoides,Rubiaceae
256530,Matelea parvifolia,Apocynaceae
256534,Spermacoce macrocephala,Rubiaceae
256537,Jobinia fontellana,Apocynaceae
256540,Spermacoce spermacocina,Rubiaceae
256541,Gomphocarpus integer,Apocynaceae
256548,Leichhardtia venusta,Apocynaceae
256551,Spermacoce felis-insulae,Rubiaceae
256572,Leichhardtia cymulosa,Apocynaceae
256577,Spermacoce confertifolia,Rubiaceae
256580,Sebaea exacoides,Gentianaceae
256586,Leichhardtia kuniensis,Apocynaceae
256597,Spermacoce noronhensis,Rubiaceae
256600,Leichhardtia jensenii,Apocynaceae
256601,Catharanthus lanceus,Apocynaceae
256611,Hoffmannia lindenii,Rubiaceae
256627,Spermacoce suberecta,Rubiaceae
256631,Hoffmannia congesta,Rubiaceae
256666,Macropharynx gigantea,Apocynaceae
256693,Aspidoglossum glanduliferum,Apocynaceae
256705,Pachystylus zippelianus,Rubiaceae
256711,Aspidoglossum araneiferum,Apocynaceae
256721,Mostuea hirsuta,Gelsemiaceae
256738,Vangueriella rhamnoides,Rubiaceae
256752,Gynochthodes lanuginosa,Rubiaceae
256756,Gynochthodes triandra,Rubiaceae
256758,Gynochthodes deplanchei,Rubiaceae
256792,Lerchea sinica,Rubiaceae
256794,Gynochthodes litseifolia,Rubiaceae
256805,Psydrax manambyanus,Rubiaceae
256824,Psydrax kraussioides,Rubiaceae
256829,Galianthe eupatorioides,Rubiaceae
256837,Scolosanthus multiflorus,Rubiaceae
256848,Prestonia lagoensis,Apocynaceae
256850,Orianthera exilis,Loganiaceae
256861,Lasianthus lanceolatus,Rubiaceae
256863,Orianthera serpyllifolia,Loganiaceae
256910,Scyphostelma tenellum,Apocynaceae
256930,Centaurium × jolivetinum,Gentianaceae
256932,Scyphostelma carmenaemiliae,Apocynaceae
256952,Orianthera wendyae,Loganiaceae
256958,Pavetta angustifolia,Rubiaceae
256965,Prestonia longifolia,Apocynaceae
256988,Keetia rufivillosa,Rubiaceae
257003,Keetia ripae,Rubiaceae
257028,Keetia venosissima,Rubiaceae
257056,Damnacanthus henryi,Rubiaceae
257123,Phyllopentas hirtiflora,Rubiaceae
257127,Randia pittieri,Rubiaceae
257194,Philibertia peduncularis,Apocynaceae
257219,Klackenbergia condensata,Gentianaceae
257238,Klackenbergia stricta,Gentianaceae
257253,Rudgea ciliata,Rubiaceae
257255,Carapichea panurensis,Rubiaceae
257256,Rudgea minor,Rubiaceae
257274,Comastoma nanum,Gentianaceae
257296,Salzmannia naiguatensis,Rubiaceae
257327,Dolichocarpa crouchiana,Rubiaceae
257427,Gentianella aurea,Gentianaceae
257429,Thliphthisa elonea,Rubiaceae
257430,Gentianella sanctorum,Gentianaceae
257435,Carissa bispinosa,Apocynaceae
257436,Carruthersia scandens,Apocynaceae
257442,Gentianella burkillii,Gentianaceae
257443,Gentianella pilgeriana,Gentianaceae
257455,Gentianella sugawarae,Gentianaceae
257463,Gentianella armerioides,Gentianaceae
257473,Gentianella moorcroftiana,Gentianaceae
257476,Gentianella ruizii,Gentianaceae
257483,Gentianella eurysepala,Gentianaceae
257484,Gentianella nummulariifolia,Gentianaceae
257504,Gentianella ericoides,Gentianaceae
257512,Gentianella muscoides,Gentianaceae
257513,Sarcolobus luzonensis,Apocynaceae
257522,Gentianella scarlatiflora,Gentianaceae
257533,Thliphthisa suberosa,Rubiaceae
257537,Pherotrichis villosa,Apocynaceae
257550,Vincetoxicum coskuncelebianus,Apocynaceae
257554,Vincetoxicum pannonicum,Apocynaceae
257556,Vincetoxicum tsiukowense,Apocynaceae
257559,Vincetoxicum fleckii,Apocynaceae
257563,Orbea umbracula,Apocynaceae
257583,Vincetoxicum angustifolium,Apocynaceae
257600,Vincetoxicum erectum,Apocynaceae
257602,Vincetoxicum setosum,Apocynaceae
257625,Stathmostelma fornicatum,Apocynaceae
257663,Oldenlandia recurva,Rubiaceae
257672,Oldenlandia balfourii,Rubiaceae
257678,Ophiorrhiza cylindrica,Rubiaceae
257698,Oldenlandia xanthochroa,Rubiaceae
257703,Oldenlandia microtheca,Rubiaceae
257708,Cruciata valentinae,Rubiaceae
257741,Solenandra pulverulenta,Rubiaceae
257759,Ophiorrhiza fangiana,Rubiaceae
257767,Pyrostria orientalis,Rubiaceae
257793,Argostemma siamense,Rubiaceae
257806,Gentiana arisanensis,Gentianaceae
257814,Praravinia viridescens,Rubiaceae
257853,Arachnothryx aspera,Rubiaceae
257854,Dentella repens,Rubiaceae
258458,Eumachia wildemaniana,Rubiaceae
259089,Parsonsia vaccinioides,Apocynaceae
259404,Syringantha coulteri,Rubiaceae
259516,Odontadenia verrucosa,Apocynaceae
259539,Ruehssia pinetorum,Apocynaceae
259540,Ruehssia heringeri,Apocynaceae
259561,Ruehssia ekmanii,Apocynaceae
259565,Ruehssia popoluca,Apocynaceae
259585,Chomelia fasciculata,Rubiaceae
259588,Rytigynia canthioides,Rubiaceae
259728,Mycetia faberi,Rubiaceae
259730,Hexasepalum vaginale,Rubiaceae
259737,Schizocalyx veraguensis,Rubiaceae
259767,Oxypetalum parviflorum,Apocynaceae
259778,Ditassa longisepala,Apocynaceae
259809,Pentagonia costaricensis,Rubiaceae
259868,Oxypetalum retusum,Apocynaceae
259870,Tarenna joskei,Rubiaceae
259877,Tarenna forsteniana,Rubiaceae
259893,Asclepias asperula,Apocynaceae
259904,Metastelma sigmoideum,Apocynaceae
259906,Uncaria guianensis,Rubiaceae
259912,Strychnos benthamii,Loganiaceae
259929,Asclepias woodii,Apocynaceae
259935,Alafia landolphioides,Apocynaceae
259944,Metastelma leptophyllum,Apocynaceae
259949,Hoodia alstonii,Apocynaceae
259961,Uncaria sinensis,Rubiaceae
260022,Jasminanthes mucronata,Apocynaceae
260043,Solenostemma arghel,Apocynaceae
260046,Urophyllum elmeri,Rubiaceae
260049,Urophyllum deliense,Rubiaceae
260059,Orthosia retinaculata,Apocynaceae
260104,Puffia gerrardii,Rubiaceae
260106,Blackstonia perfoliata,Gentianaceae
260109,Notopleura leucantha,Rubiaceae
260139,Antirhea bifida,Rubiaceae
260195,Oldenlandiopsis callitrichoides,Rubiaceae
260197,Mandevilla martiana,Apocynaceae
260216,Dolichopentas liebrechtsiana,Rubiaceae
260219,Pachypodium succulentum,Apocynaceae
260233,Atractocarpus carolinensis,Rubiaceae
260247,Mandevilla hirsuta,Apocynaceae
260252,Melodinus australis,Apocynaceae
260279,Mandevilla bogotensis,Apocynaceae
260283,Caudanthera edulis,Apocynaceae
260287,Atractocarpus pseudoterminalis,Rubiaceae
260309,Tridentea parvipuncta,Apocynaceae
260310,Irlbachia pumila,Gentianaceae
260357,Peponidium cystiporon,Rubiaceae
260361,Gardenia boninensis,Rubiaceae
260409,Afrocanthium kilifiense,Rubiaceae
260412,Vallaris glabra,Apocynaceae
260415,Catunaregam swynnertonii,Rubiaceae
260443,Peponidium decaryi,Rubiaceae
260459,Cynanchum grandidieri,Apocynaceae
260464,Cynanchum forskaolianum,Apocynaceae
260485,Neanotis trimera,Rubiaceae
260494,Neanotis nana,Rubiaceae
260497,Swertia polynectaria,Gentianaceae
260517,Plocama yemenensis,Rubiaceae
260521,Swertia gonczaroviana,Gentianaceae
260550,Plocama dubia,Rubiaceae
260552,Ceropegia ananthapuramense,Apocynaceae
260563,Ceropegia maritae,Apocynaceae
260573,Ceropegia edulissima,Apocynaceae
260575,Ceropegia australis,Apocynaceae
260600,Swertia trichotoma,Gentianaceae
260603,Galium suecicum,Rubiaceae
260611,Psychotria manongarivensis,Rubiaceae
260616,Larryleachia tirasmontana,Apocynaceae
260620,Psychotria ligustrifolia,Rubiaceae
260623,Psychotria thomensis,Rubiaceae
260624,Galium trilobum,Rubiaceae
260625,Galium richardianum,Rubiaceae
260656,Psychotria clausa,Rubiaceae
260658,Psychotria papantlensis,Rubiaceae
260664,Psychotria nigerica,Rubiaceae
260665,Exochaenium caudatum,Gentianaceae
260666,Galium johnstonii,Rubiaceae
260671,Galium galiopsis,Rubiaceae
260676,Psychotria yapoensis,Rubiaceae
260678,Exochaenium baumianum,Gentianaceae
260682,Psychotria dressleri,Rubiaceae
260694,Psychotria holstii,Rubiaceae
260723,Minaria monocoronata,Apocynaceae
260727,Quaqua pulchra,Apocynaceae
260773,Kohautia confusa,Rubiaceae
260794,Manettia tomentosa,Rubiaceae
260820,Gaertnera divaricata,Rubiaceae
260824,Minaria hemipogonoides,Apocynaceae
260854,Denscantia cymosa,Rubiaceae
260898,Bremeria arachnocarpa,Rubiaceae
260909,Ixora thwaitesii,Rubiaceae
260918,Ixora lacei,Rubiaceae
260950,Ixora macrothyrsa,Rubiaceae
260953,Bremeria perrieri,Rubiaceae
260958,Janotia macrostipula,Rubiaceae
261000,Hoya betchei,Apocynaceae
261002,Landolphia pyramidata,Apocynaceae
261007,Hedyotis laotica,Rubiaceae
261022,Picrophloeus collinus,Gentianaceae
261091,Hedyotis symphyllarionoides,Rubiaceae
261106,Cynanchica mungieri,Rubiaceae
261121,Tabernaemontana attenuata,Apocynaceae
261126,Cosmostigma cordatum,Apocynaceae
261139,Gongronemopsis angolensis,Apocynaceae
261148,Tabernaemontana peschiera,Apocynaceae
261154,Benkara emanuelssoniana,Rubiaceae
261167,Lacmellea microcarpa,Apocynaceae
262334,Eumachia extensa,Rubiaceae
262524,Faramea martiana,Rubiaceae
262534,Eumachia novohiberiensis,Rubiaceae
264807,Guettardella foveolata,Rubiaceae
264815,Sericanthe andongensis,Rubiaceae
264826,Sericanthe odoratissima,Rubiaceae
264841,Ochrosia ficifolia,Apocynaceae
264911,Vangueria pachyantha,Rubiaceae
264912,Palicourea elata,Rubiaceae
264914,Palicourea bella,Rubiaceae
264916,Palicourea psilophylla,Rubiaceae
264920,Palicourea conferta,Rubiaceae
264937,Gentianopsis contorta,Gentianaceae
264950,Palicourea rudgeoides,Rubiaceae
264954,Coussarea procumbens,Rubiaceae
264961,Palicourea corymbosa,Rubiaceae
264967,Vangueria thamnus,Rubiaceae
264970,Gentianopsis paludosa,Gentianaceae
264974,Palicourea tetramera,Rubiaceae
264986,Sinomarsdenia incisa,Apocynaceae
264998,Logania albiflora,Loganiaceae
265002,Palicourea tatei,Rubiaceae
265013,Palicourea winkleri,Rubiaceae
265017,Palicourea iodotricha,Rubiaceae
265045,Cordiera sessilis,Rubiaceae
265102,Diplolepis australis,Apocynaceae
265121,Paederia brasiliensis,Rubiaceae
265144,Matelea ligustrina,Apocynaceae
265167,Matelea alabamensis,Apocynaceae
265168,Matelea belizensis,Apocynaceae
265170,Dictyanthus macvaughianus,Apocynaceae
265185,Matelea pedicellata,Apocynaceae
265190,Tripterospermum fasciculatum,Gentianaceae
265221,Matelea velutina,Apocynaceae
265247,Periploca visciformis,Apocynaceae
265270,Matelea pinguifolia,Apocynaceae
265284,Aidia rubens,Rubiaceae
265287,Leichhardtia koniamboensis,Apocynaceae
265302,Leichhardtia goromotoorum,Apocynaceae
265308,Spermacoce egleri,Rubiaceae
265321,Argocoffeopsis rupestris,Rubiaceae
265335,Spermacoce omissa,Rubiaceae
265343,Couma utilis,Apocynaceae
265348,Spermacoce clinopodioides,Rubiaceae
265356,Mexotis latifolia,Rubiaceae
265364,Spermacoce bolivarensis,Rubiaceae
265374,Leichhardtia egregia,Apocynaceae
265376,Aidia jambosoides,Rubiaceae
265394,Spermacoce garuensis,Rubiaceae
265395,Spermacoce pazensis,Rubiaceae
265405,Leichhardtia grandis,Apocynaceae
265407,Spermacoce hillii,Rubiaceae
265411,Gomphocarpus swynnertonii,Apocynaceae
265438,Aspidoglossum restioides,Apocynaceae
265510,Vallesia aurantiaca,Apocynaceae
265535,Galianthe brasiliensis,Rubiaceae
265572,Timonius fuscus,Rubiaceae
265590,Psydrax parviflorus,Rubiaceae
265598,Malanea martiana,Rubiaceae
265605,Gynochthodes shuanghuaensis,Rubiaceae
265615,Psydrax graniticola,Rubiaceae
265680,Orianthera judithiana,Loganiaceae
265706,Streblosa tortilis,Rubiaceae
265707,Echidnopsis malum,Apocynaceae
265723,Scyphostelma veleziae,Apocynaceae
265753,Fadogiella stigmatoloba,Rubiaceae
265799,Pleiocarpa picralimoides,Apocynaceae
265804,Tromotriche ruschiana,Apocynaceae
265832,Geniostoma hedyosmifolium,Loganiaceae
265865,Thiollierea propinqua,Rubiaceae
265873,Phyllopentas mussaendoides,Rubiaceae
265903,Thiollierea tubiflora,Rubiaceae
265915,Tobagoa perijaensis,Rubiaceae
265936,Echites umbellatus,Apocynaceae
265978,Philibertia boliviensis,Apocynaceae
266012,Schizocolea linderi,Rubiaceae
266037,Alibertia utleyorum,Rubiaceae
266041,Rogiera ligustroides,Rubiaceae
266065,Exallage paradoxa,Rubiaceae
266073,Tapanhuacanga campinorum,Rubiaceae
266081,Carapichea franquevilleana,Rubiaceae
266100,Tylodontia fuscula,Apocynaceae
266107,Stomatostemma monteiroae,Apocynaceae
266199,Gentianella atroviolacea,Gentianaceae
266206,Caralluma subulata,Apocynaceae
266214,Gentianella ernestii,Gentianaceae
266242,Gentianella lutescens,Gentianaceae
266256,Gentianella auriculata,Gentianaceae
266257,Gentianella fiebrigii,Gentianaceae
266263,Stenostomum guianensis,Rubiaceae
266289,Stenotis × gracilenta,Rubiaceae
266290,Dolianthus epiphyticus,Rubiaceae
266296,Orbea lutea,Apocynaceae
266299,Vincetoxicum henryi,Apocynaceae
266301,Vincetoxicum jacquemontianum,Apocynaceae
266308,Zeltnera trichantha,Gentianaceae
266317,Zeltnera venusta,Gentianaceae
266327,Vincetoxicum brachystelmoides,Apocynaceae
266337,Lemyrea utilis,Rubiaceae
266344,Vincetoxicum renchangii,Apocynaceae
266359,Orbea cooperi,Apocynaceae
266363,Remijia roraimae,Rubiaceae
266377,Orbea denboefii,Apocynaceae
266380,Dolianthus fimbristipularis,Rubiaceae
266381,Orbea valida,Apocynaceae
266384,Vincetoxicum lycioides,Apocynaceae
266399,Stathmostelma pauciflorum,Apocynaceae
266410,Vincetoxicum auritum,Apocynaceae
266414,Vincetoxicum floribundum,Apocynaceae
266431,Vincetoxicum dalzellii,Apocynaceae
266432,Chorisepalum sipapoanum,Gentianaceae
